C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\center_2018_10_21_16_57_49_545.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\left_2018_10_21_16_57_49_545.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\right_2018_10_21_16_57_49_545.jpg,0,0,0,3.405412
C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\center_2018_10_21_16_57_49_614.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\left_2018_10_21_16_57_49_614.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\right_2018_10_21_16_57_49_614.jpg,0,0,0,3.378044
C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\center_2018_10_21_16_57_49_681.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\left_2018_10_21_16_57_49_681.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\right_2018_10_21_16_57_49_681.jpg,0,0,0,3.357661
C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\center_2018_10_21_16_57_49_750.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\left_2018_10_21_16_57_49_750.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\right_2018_10_21_16_57_49_750.jpg,0,0,0,3.337403
C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\center_2018_10_21_16_57_49_819.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\left_2018_10_21_16_57_49_819.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\right_2018_10_21_16_57_49_819.jpg,0,0,0,3.310581
C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\center_2018_10_21_16_57_49_887.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\left_2018_10_21_16_57_49_887.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\right_2018_10_21_16_57_49_887.jpg,0,0,0,3.290606
C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\center_2018_10_21_16_57_49_955.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\left_2018_10_21_16_57_49_955.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\right_2018_10_21_16_57_49_955.jpg,0,0,0,3.264161
C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\center_2018_10_21_16_57_50_026.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\left_2018_10_21_16_57_50_026.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\right_2018_10_21_16_57_50_026.jpg,0,0,0,3.244466
C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\center_2018_10_21_16_57_50_094.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\left_2018_10_21_16_57_50_094.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\right_2018_10_21_16_57_50_094.jpg,0,0,0,3.218392
C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\center_2018_10_21_16_57_50_165.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\left_2018_10_21_16_57_50_165.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\right_2018_10_21_16_57_50_165.jpg,0,0.1287178,0,3.246176
C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\center_2018_10_21_16_57_50_237.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\left_2018_10_21_16_57_50_237.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\right_2018_10_21_16_57_50_237.jpg,-0.15,0.3630488,0,3.480501
C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\center_2018_10_21_16_57_50_304.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\left_2018_10_21_16_57_50_304.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\right_2018_10_21_16_57_50_304.jpg,-0.3,0.549849,0,3.792968
C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\center_2018_10_21_16_57_50_372.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\left_2018_10_21_16_57_50_372.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\right_2018_10_21_16_57_50_372.jpg,-0.5000001,0.7830619,0,4.402136
C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\center_2018_10_21_16_57_50_443.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\left_2018_10_21_16_57_50_443.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\right_2018_10_21_16_57_50_443.jpg,-0.6500001,0.9638746,0,4.996052
C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\center_2018_10_21_16_57_50_511.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\left_2018_10_21_16_57_50_511.jpg,C:\Users\pyans\Desktop\Autonomous-Car-Simulator\Data\IMG\right_2018_10_21_16_57_50_511.jpg,-0.8500001,1,0,5.861333
